Date,Open,High,Low,Close,Volume,Adj Close
2014-03-03,12.6061,13.0435,12.3699,12.5011,3177900,11.28204
2014-04-01,12.4398,13.1922,12.3611,13.0347,1871100,11.76361
2014-05-01,13.0697,13.5596,12.815999999999999,13.2009,2182900,11.9136
2014-06-02,13.1222,13.1572,12.3261,12.7898,3390000,11.542589999999999
2014-07-01,12.6848,12.7548,12.2561,12.5361,2508600,11.31363
2014-08-01,12.4311,13.6033,11.9325,13.5858,4000900,12.49387
2014-09-01,13.6033,14.1807,12.8248,13.095999999999998,3110000,12.043439999999999
2014-10-01,12.9822,13.1397,12.1337,12.4836,3019400,11.480260000000001
2014-11-03,12.5536,12.7635,10.6902,10.7165,3631500,9.85518
2014-12-01,10.6727,10.6727,8.99308,10.2091,4338600,9.38857
2015-01-01,10.2091,10.3928,9.05432,9.343010000000001,4453500,8.592089999999999
2015-02-02,9.48298,11.3682,9.430489999999999,10.6815,4957400,10.05665
2015-03-02,10.734000000000002,10.9614,9.77166,9.89414,3457200,9.31535
2015-04-01,9.80666,11.5913,9.68418,11.1451,3122500,10.49313
2015-05-01,11.0926,11.775,10.594000000000001,11.6438,3537400,10.962660000000001
2015-06-01,11.635,11.7662,9.79791,10.4715,4178600,9.858939999999999
2015-07-01,10.5852,10.7602,9.53547,9.92038,3955400,9.340060000000001
2015-08-03,9.88539,9.91164,6.26366,7.225960000000001,7911400,7.05594
2015-09-01,7.47965,7.628369999999999,5.32324,5.33636,6933700,5.2108
2015-10-01,5.33636,6.78,5.28,5.5,13871200,5.37059
2015-11-02,5.51,5.69,4.45,5.6,9799100,5.46824
2015-12-01,5.6,5.83,4.3,4.7,9460900,4.58941
2016-01-01,4.7,4.93,3.44,4.1,9349300,4.0035300000000005
2016-02-01,4.24,4.48,3.5,4.43,10754900,4.43
2016-03-01,4.44,5.5,4.41,5.09,7795400,5.09
2016-04-01,5.06,5.55,4.42,5.49,8052900,5.49
2016-05-02,5.4,5.82,5.02,5.71,6972800,5.71
2016-06-01,5.64,6.09,5.26,5.75,7169700,5.75
2016-07-01,5.7,6.03,5.415,5.5,5844400,5.5
2016-08-01,5.54,5.92,5.04,5.26,5923200,5.26
2016-09-01,5.16,5.46,4.69,5.42,6266300,5.42
2016-10-03,5.45,5.825,5.245,5.35,4778900,5.35
2016-11-01,5.26,6.1,5.01,5.94,6069300,5.94
2016-12-01,6.27,6.85,6.24,6.59,6808500,6.59
2017-01-02,6.59,7.41,6.56,7.09,5388400,7.09
2017-02-01,7.05,7.47,6.46,6.56,5971900,6.56
2017-03-01,6.51,6.54,6.46,6.48,10358600,6.48
