Date,Open,High,Low,Close,Volume,Adj Close
2014-03-03,6.34509,6.36423,6.13454,6.1536800000000005,2559200,5.307580000000001
2014-04-01,6.16325,6.44557,6.10583,6.3738,1424200,5.49744
2014-05-01,6.4025099999999995,6.7279,6.36423,6.68962,1990400,5.76984
2014-06-02,6.708760000000001,6.83317,6.555630000000001,6.59391,2462600,5.84868
2014-07-01,6.67048,7.25426,6.555630000000001,7.1489899999999995,1576300,6.341019999999999
2014-08-01,7.082000000000001,7.63707,6.9862899999999994,7.41696,2520700,6.578710000000001
2014-09-01,7.41696,7.67535,7.0293600000000005,7.12028,1675200,6.31556
2014-10-01,7.03415,7.598789999999999,6.79489,7.5318,1686800,6.6805699999999995
2014-11-03,7.57965,7.8954699999999995,7.464810000000001,7.5318,1571600,6.6805699999999995
2014-12-01,7.41696,8.1,7.31,7.45,2572400,6.76271
2015-01-01,7.45,8.2,7.42,8.12,2503500,7.3709
2015-02-02,8.19,9.21,8.15,9.19,2154300,8.342189999999999
2015-03-02,9.25,9.69,8.52,9.05,3211300,8.215110000000001
2015-04-01,9.05,9.63,8.92,9.6,1861300,8.714369999999999
2015-05-01,9.64,9.88,8.67,9.32,3185800,8.4602
2015-06-01,9.19,9.39,8.12,8.24,3221100,7.656389999999999
2015-07-01,8.36,9.12,8.16,9.07,2344000,8.4276
2015-08-03,9.14,9.2,8.1,8.77,2645700,8.14885
2015-09-01,8.71,8.82,8.06,8.55,3049900,7.9444300000000005
2015-10-01,8.5,9.38,8.5,9.2,2147200,8.54839
2015-11-02,9.38,9.38,8.63,8.9,2301000,8.269639999999999
2015-12-01,8.88,8.97,8.15,8.68,2222700,8.24593
2016-01-01,8.68,8.795,8.01,8.48,2460700,8.05593
2016-02-01,8.55,8.95,8.4,8.72,2708700,8.28393
2016-03-01,8.61,8.93,8.01,8.81,2952200,8.36943
2016-04-01,8.64,8.95,8.375,8.75,2192200,8.31243
2016-05-02,8.8,9.28,8.64,8.77,2532600,8.331430000000001
2016-06-01,8.78,9.285,8.61,9.24,2497400,9.003
2016-07-01,9.3,9.85,9.175,9.71,2623900,9.46095
2016-08-01,9.72,9.74,8.94,9.24,1971500,9.003
2016-09-01,9.29,9.32,8.215,8.52,2677000,8.30147
2016-10-03,8.52,8.58,7.78,7.96,2689100,7.7558300000000004
2016-11-01,7.97,8.06,7.15,7.97,3558400,7.76558
2016-12-01,8.0,8.81,7.73,8.57,3116500,8.57
2017-01-02,8.57,9.08,8.35,8.42,2113100,8.42
2017-02-01,8.33,8.88,8.21,8.46,2598100,8.46
2017-03-01,8.42,8.54,8.42,8.54,4777200,8.54
