Date,Open,High,Low,Close,Volume,Adj Close
2014-03-03,2.99282,3.0026599999999997,2.58918,2.70732,170200,2.40808
2014-04-01,2.70732,2.75654,2.64825,2.70732,105900,2.40808
2014-05-01,2.71716,2.73685,2.18554,2.43166,524300,2.16289
2014-06-02,2.43166,2.5399599999999998,2.2446099999999998,2.3824400000000003,158300,2.11911
2014-07-01,2.39229,2.95344,2.3726,2.89437,243100,2.5744599999999997
2014-08-01,2.89437,3.17987,2.55965,2.94359,170500,2.61823
2014-09-01,2.94359,3.18971,2.87468,2.96328,141700,2.72742
2014-10-01,2.95344,3.50475,2.94359,3.36692,139200,3.0989299999999997
2014-11-03,3.4063,3.4456800000000003,2.90422,3.04204,145400,2.7999099999999997
2014-12-01,3.0026599999999997,3.02235,2.52027,2.84515,123700,2.61869
2015-01-01,2.84515,2.93375,2.75654,2.87468,70800,2.64587
2015-02-02,2.87468,3.98714,2.80577,3.8394699999999995,230700,3.53387
2015-03-02,3.8394699999999995,4.13481,3.6032,3.88869,240600,3.66095
2015-04-01,3.9280699999999995,4.07575,3.62289,3.6425699999999996,106800,3.42925
2015-05-01,3.6425699999999996,3.71149,3.32754,3.34723,81400,3.1512
2015-06-01,3.34723,3.34723,2.90422,2.94359,117400,2.7712
2015-07-01,3.0026599999999997,4.3120199999999995,2.9239,4.08559,265000,3.8463199999999995
2015-08-03,4.1052800000000005,4.1052800000000005,3.3767699999999996,3.51459,187600,3.30876
2015-09-01,3.4949,4.33171,3.34723,4.1545,494400,4.00929
2015-10-01,4.16435,4.93224,4.1545,4.93224,223800,4.7598400000000005
2015-11-02,4.93224,5.50324,4.86333,5.47371,233200,5.28239
2015-12-01,5.48355,5.76905,5.011,5.41464,190900,5.22538
2016-01-01,5.41464,5.61153,5.08976,5.2866599999999995,165900,5.10188
2016-02-01,5.31619,6.22191,4.44,5.97579,261100,5.76692
2016-03-01,6.005330000000001,6.5467900000000006,5.7592099999999995,6.2317599999999995,194200,6.10797
2016-04-01,6.22191,6.300669999999999,5.56231,5.94626,164800,5.82814
2016-05-02,5.90688,6.53695,5.71983,6.50741,123500,6.37814
2016-06-01,6.45819,7.33,6.13823,7.09,334200,6.949160000000001
2016-07-01,7.05,7.77,6.86,7.65,213600,7.49803
2016-08-01,7.69,10.0,7.35,9.82,316700,9.62493
2016-09-01,9.79,11.98,9.6,11.6,650000,11.48982
2016-10-03,11.75,12.2,10.83,10.94,454800,10.836089999999999
2016-11-01,10.93,10.93,9.05,9.98,996400,9.8852
2016-12-01,10.09,10.7,9.35,10.6,421200,10.499319999999999
2017-01-02,10.6,11.46,10.105,11.28,355100,11.17286
2017-02-01,11.28,11.93,11.24,11.3,434400,11.19267
2017-03-01,11.25,11.29,11.02,11.14,606400,11.034189999999999
